"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1566833_x_at",1.93211696889702,4.63510840493669,41.7671305602172,3.06765065094343e-171,2.53877261706279e-170,381.071354480441
"236093_at",1.82253229256422,4.65494739297952,41.7614325486587,3.24524386409054e-171,2.68534095681177e-170,381.015050833487
"230420_at",2.31785221822719,4.58218196407449,41.7546763788953,3.4692052421975e-171,2.87022732755843e-170,380.948285967847
"1562588_at",2.4567770573804,4.56758597673184,41.7545156075044,3.47471910544279e-171,2.874353748948e-170,380.946697146002
"204991_s_at",1.77000132208425,4.66994439430913,41.7531266002964,3.52272379205481e-171,2.91362281471285e-170,380.932970159982
"227883_at",2.90205169208459,4.52478301685475,41.7520211189488,3.56140383277654e-171,2.94516879950674e-170,380.922044970804
"240396_at",2.21220320157917,4.61061671494972,41.7466377995957,3.75592719964847e-171,3.10556324230737e-170,380.868840819367
"244581_at",2.4921708858413,4.57075746487151,41.7424024603078,3.91641820147232e-171,3.2377739515139e-170,380.826979779411
"1556832_at",2.43391472278216,4.56403954296276,41.7416949755655,3.94388867090024e-171,3.2599907973948e-170,380.819986957535
"207107_at",2.09089191178947,4.61097293250652,41.7413689989157,3.9566106525554e-171,3.27001176707034e-170,380.816764963595
"227225_at",1.98970926972714,4.64429194536313,41.7411184723736,3.96641593995866e-171,3.27761951473691e-170,380.814288718916
"227437_at",1.53580721816896,4.70274639556425,41.7391434019446,4.04457455007995e-171,3.34169969596847e-170,380.794766529915
"231494_at",2.31963507424089,4.57862039255866,41.7367314791503,4.14211506215251e-171,3.42177174238898e-170,380.770925699327
"1563341_at",2.2460371297116,4.59063854446183,41.7339119364024,4.25913031957777e-171,3.51790508383395e-170,380.743054796531
"230746_s_at",2.43818276806439,4.57523117617132,41.7331096083088,4.29302906967638e-171,3.5453681624412e-170,380.735123680504
"237422_at",2.76064838313175,4.52083551532402,41.7315038491142,4.36168671517289e-171,3.60152398814238e-170,380.719250303267
"219523_s_at",2.38289989445678,4.57876969034078,41.7289572552437,4.47283324932044e-171,3.69274137936715e-170,380.694075851734
"1563162_at",2.35578599417753,4.57352471802421,41.7261352145983,4.59931746104095e-171,3.79659196644241e-170,380.666177513075
"200637_s_at",2.40132211139821,4.58143466615084,41.7235819331224,4.71683918163655e-171,3.89301402790867e-170,380.640935235443
"219355_at",3.14102553048144,4.48185928859032,41.7227033215802,4.75797118202903e-171,3.92636869392794e-170,380.632248908394
"219853_at",2.1630612353111,4.63831519014898,41.7177377946045,4.99727386784999e-171,4.12322280925958e-170,380.583155783948
"1570601_at",2.23517533045165,4.60506793045438,41.7161860054208,5.0745026825491e-171,4.18631140486487e-170,380.567812937058
"242198_at",3.65164730183867,4.39025639682495,41.7123421202991,5.27098941159831e-171,4.34775026031746e-170,380.529806386746
"215702_s_at",2.21812639555508,4.59432398546183,41.7119701982597,5.29040041443535e-171,4.36310235327028e-170,380.526128896347
"225907_at",2.47841310344205,4.59864546437803,41.7113515359296,5.32284773455332e-171,4.38919950667613e-170,380.520011649201
"236888_at",2.37377964161274,4.57133756795903,41.7073807664522,5.53590166240465e-171,4.56419380267067e-170,380.480748092713
"241572_at",2.69359294967746,4.52808471000931,41.7071991944118,5.54584562084356e-171,4.57170214175289e-170,380.478952634343
"206830_at",1.67867074966891,4.66970272188082,41.7054656206022,5.64169154808355e-171,4.65001057222287e-170,380.461810142016
"229372_at",2.49195393880694,4.5688251690689,41.7035988220988,5.74675873377883e-171,4.73589459375076e-170,380.443349833286
"224337_s_at",1.82597594412353,4.66514972748976,41.703036392861,5.77879579112133e-171,4.76157776916882e-170,380.437788024196
"234284_at",2.37007698593709,4.60414709593482,41.692833731863,6.39201929333015e-171,5.26606350379604e-170,380.33688801347
"236183_at",2.08357102085124,4.61347498741899,41.6843208175336,6.9532674100615e-171,5.72758360581733e-170,380.252688919262
"1570208_at",2.88950858898115,4.49834799626443,41.6744997004363,7.66234220445594e-171,6.31071474607076e-170,380.155539458428
"232435_at",1.21260320463546,4.74463579284544,41.665206486614,8.39986143184453e-171,6.91709337119007e-170,380.063600850761
"238961_s_at",1.99886393563546,4.62611939990503,41.6572010088488,9.09193151786865e-171,7.4858684755821e-170,379.984393270518
"1566952_at",1.23806920120881,4.73490555801117,41.6516848999805,9.60174610067651e-171,7.90443412415204e-170,379.929811270725
"234820_at",2.11865674366377,4.63468460675791,41.6514220891579,9.62673782883645e-171,7.9238136103428e-170,379.927210657747
"223357_s_at",1.48294461579678,4.70072580513222,41.6513990526205,9.62893156729013e-171,7.92442495003641e-170,379.926982702042
"221252_s_at",2.05405488450508,4.61677170767225,41.6512232986863,9.64568486337544e-171,7.93701653523463e-170,379.925243544735
"229916_at",2.52168200223381,4.55031564564991,41.6477542023299,9.98240679868942e-171,8.21285300537549e-170,379.890914621638
"235445_at",2.21386304987064,4.59390086041527,41.6443465134653,1.03246254922889e-170,8.49312806161129e-170,379.85719189898
"239618_at",2.25387693203835,4.58855959254376,41.6423253804869,1.05331231615415e-170,8.66333516899496e-170,379.837189942067
"240253_at",2.44057206585398,4.56288232380819,41.641075811539,1.06641308025752e-170,8.76976623281189e-170,379.824823442064
"208489_at",1.82795236849434,4.65492011865549,41.6406550859091,1.07086067705334e-170,8.80501568140836e-170,379.820659639464
"220665_at",2.05339604949012,4.62748374718063,41.6404806246504,1.07271039422206e-170,8.81889699829135e-170,379.81893303922
"1556898_at",2.09920889447139,4.61544704809125,41.6398086821898,1.0798645705641e-170,8.87637624807601e-170,379.812282954081
"215234_at",2.04932578577794,4.62228164095158,41.6373737651848,1.10619172388003e-170,9.09141438920394e-170,379.788184576131
"239441_at",2.54723358583308,4.54985756917691,41.6360143075598,1.12116923121434e-170,9.21312296483731e-170,379.774729698902
"230709_x_at",2.11252339603904,4.60881929343389,41.6324421052275,1.16150006435026e-170,9.5431026048384e-170,379.739373656067
"219937_at",2.64339247448715,4.5463205365121,41.6283921295834,1.20898499356376e-170,9.93175352790276e-170,379.699286897972
"1553474_at",3.00217318590135,4.48314777372439,41.6262647446877,1.23470178545572e-170,1.01414902405014e-169,379.678229168064
"207825_s_at",1.89360620750508,4.65448085088082,41.6213523067023,1.29619780951588e-170,1.06450001460287e-169,379.629601674736
"1566441_at",2.45181512964242,4.56684603259218,41.6133583511623,1.40289401237009e-170,1.15195084494915e-169,379.550464242695
"1554954_at",2.01340488244399,4.62562083116015,41.6063436778115,1.50374047010448e-170,1.23457273442297e-169,379.48101478362
"241182_at",2.52518340570453,4.5724465059851,41.5966248622771,1.65556917856323e-170,1.35901998420071e-169,379.384782525884
"209742_s_at",1.97060940617467,4.63135312297207,41.5965263178659,1.65718476841419e-170,1.36014174567785e-169,379.383806713616
"233317_at",2.60220522044388,4.62268870683799,41.5963103802832,1.66073048642828e-170,1.36284709324279e-169,379.381668439526
"213966_at",2.1544948913151,4.60425726776723,41.589368603436,1.77885397792073e-170,1.45956358618066e-169,379.312925922923
"234702_x_at",2.75082612231578,4.51757442226443,41.5891029016485,1.78353872621116e-170,1.46318762888043e-169,379.310294631009
"240331_at",2.54929357987019,4.55070365001304,41.5855697323669,1.84702129078913e-170,1.51504015851407e-169,379.275304189361
"1569620_s_at",2.24658072546078,4.59016441726071,41.5841417111043,1.87331695478421e-170,1.53637871830049e-169,379.261161458903
"220959_s_at",1.94279277438748,4.64012592726257,41.5834610698302,1.88598190680422e-170,1.54653348162611e-169,379.254420484823
"231392_at",2.28548059189702,4.58353653380633,41.5796270072464,1.95894232082163e-170,1.6061209573192e-169,379.21644739292
"208059_at",1.78444879029649,4.68409320829237,41.5793153399689,1.96499596436088e-170,1.61084245874573e-169,379.213360515782
"233416_at",1.9882687022531,4.62841709918994,41.5756959266209,2.03668433388013e-170,1.66935977076685e-169,379.177511510822
"217037_at",2.80771954336841,4.50952246695717,41.5653517586344,2.2563346713042e-170,1.84911772815031e-169,379.075047159505
"229952_at",2.50659492824717,4.56461774737989,41.5639112337062,2.28874926188175e-170,1.87540080178767e-169,379.060776950408
"210913_at",2.43294958955508,4.58036889688454,41.5610533815081,2.35444307392792e-170,1.92894088803518e-169,379.032465565512
"207544_s_at",2.25008857129204,4.58950607134637,41.5595001858875,2.39093506209168e-170,1.95854412098414e-169,379.017078365214
"234473_at",2.74416184793195,4.5201046384432,41.5582815680973,2.41996225485356e-170,1.98202457444988e-169,379.005005549623
"224650_at",2.097057214274,4.61227488874115,41.5577955667823,2.43163687869919e-170,1.99128782210825e-169,379.000190695061
"221305_s_at",2.06354940629809,4.620711971946,41.5557907981392,2.48039414064654e-170,2.03091102253568e-169,378.980328976582
"1561431_at",2.43894724773855,4.56378219817132,41.5529767281605,2.5504900270268e-170,2.08799148322612e-169,378.952448469266
"231084_at",2.62009901536738,4.54606846766667,41.5480890664613,2.67698428314424e-170,2.19121916449875e-169,378.904021416131
"238209_at",1.7002586143522,4.67308532079888,41.5475878137601,2.69030686240635e-170,2.20179422563461e-169,378.899054824979
"1569916_at",2.75636296442104,4.51679080960149,41.5475207458825,2.6920944589506e-170,2.20285766188456e-169,378.89839029006
"211708_s_at",2.24237943473912,4.61271561735568,41.5475088009294,2.69241295901698e-170,2.20285766188456e-169,378.898271934707
"214704_at",2.17651278838565,4.63027219577281,41.5470892773683,2.70362309439972e-170,2.21169814341599e-169,378.894115116802
"211667_x_at",2.34113575961125,4.5787965714432,41.5448478638598,2.76431281602198e-170,2.26100667697182e-169,378.871905865071
"235454_at",2.18945248460314,4.599787154527,41.5444887656926,2.77416194040123e-170,2.26872276207147e-169,378.868347649445
"243726_at",2.61654861843418,4.53964028460894,41.5370826298598,2.98531431980614e-170,2.44103864272455e-169,378.794958467918
"1560971_a_at",2.06439670557049,4.64150382917691,41.5364226401283,3.00489445614179e-170,2.45668115169568e-169,378.788418137773
"239337_at",2.83991648802534,4.50805872719926,41.5337440751348,3.0856891605455e-170,2.52235806203969e-169,378.761873681287
"236773_at",2.80628446224442,4.51536154119367,41.532023285528,3.13873801201368e-170,2.56533820787344e-169,378.744820261303
"215231_at",2.41762799034307,4.56522229662011,41.5248711275991,3.36919077884365e-170,2.75327870724208e-169,378.67393676324
"1570300_at",2.46744374958887,4.55909567555121,41.5246204570388,3.37756804386018e-170,2.75971160352088e-169,378.671452305134
"244466_at",1.93845989808494,4.6591194278473,41.5240598008346,3.39638041719084e-170,2.77466752018015e-169,378.665895473949
"222359_x_at",3.49332349073684,4.41249099582123,41.5211250406255,3.49657945412209e-170,2.85609772252423e-169,378.636807546534
"1552493_s_at",2.58221858493491,4.55118993045624,41.5129332421258,3.79220526028516e-170,3.09710940451553e-169,378.555608687588
"223820_at",1.74578254882851,4.666530863,41.5116866995454,3.83933400640399e-170,3.13513080280714e-169,378.543251954598
"211712_s_at",1.92205728832926,4.64925401974674,41.5102914500869,3.89278092026134e-170,3.17829936310708e-169,378.529420888709
"214827_at",2.4438381473151,4.5691006402365,41.5081067143685,3.97797067257543e-170,3.24736789747925e-169,378.507763179801
"242410_s_at",2.61212208737549,4.53771391143017,41.5076226460423,3.99709722695489e-170,3.26249395988174e-169,378.502964435749
"1560864_at",2.69515897247733,4.52572251935009,41.5035558378801,4.16146533525399e-170,3.3961462396029e-169,378.462647540149
"233382_at",1.96062067826007,4.63973728029795,41.4949467446594,4.53209083216424e-170,3.69805881692792e-169,378.377293209653
"231191_at",1.97086163089325,4.6372762300298,41.4949042253344,4.53400101051297e-170,3.69906479215931e-169,378.376871631372
"221183_at",1.87335190801255,4.64746676588082,41.4944729377045,4.55342220079517e-170,3.71435469233796e-169,378.37259541011
"1556553_at",1.9082982921169,4.6460949245959,41.4941554011782,4.56777431708556e-170,3.72550565679501e-169,378.369447017322
"215642_at",1.9253863400653,4.63929481550838,41.4929092982411,4.6245350663006e-170,3.77123687585299e-169,378.357091713609
"215488_at",2.28857430608962,4.61258714074674,41.4914358008629,4.69256577347549e-170,3.82614354414478e-169,378.342481507971
"230498_at",1.74317994894417,4.66962949601117,41.4906307248786,4.73015815330119e-170,3.85621924505505e-169,378.334498802991
"207015_s_at",1.75447158757118,4.67099937866667,41.4905583472233,4.73355250731818e-170,3.8584104937637e-169,378.333781140707
"207248_at",1.76733759424477,4.67438265588454,41.4879019089882,4.859835632571e-170,3.96075516194001e-169,378.30744071341
"1570433_at",1.94800829493481,4.64686120556052,41.4820965695766,5.14767877985958e-170,4.19472069836573e-169,378.249873672701
"1561593_at",2.36448026008174,4.57955956317318,41.4753874648158,5.50166263415314e-170,4.48250487004335e-169,378.183339438158
"206690_at",1.77277544890444,4.66582853885661,41.4684692725084,5.89222265954995e-170,4.79999934525659e-169,378.114725780319
"1564803_at",1.79948653009601,4.66641717554749,41.4674660953364,5.95111562216567e-170,4.8472524604524e-169,378.104775912902
"232327_at",2.72410024170384,4.52645334382868,41.4642847979155,6.14180484241208e-170,5.00182505008427e-169,378.073221842188
"232578_at",2.33446691178947,4.57650049302793,41.4636079891185,6.18315595090874e-170,5.03475020049171e-169,378.066508671499
"217450_at",2.44162063057118,4.5673732777784,41.4634665918938,6.1918300627446e-170,5.04106164604459e-169,378.065106165194
"1557682_a_at",1.26284378198972,4.73722386665177,41.4614041790951,6.31974402146397e-170,5.14443553799689e-169,378.044648994363
"241452_at",2.09023229284381,4.61145798324209,41.448844948947,7.15785265466484e-170,5.82580934469763e-169,377.92006189756
"229286_at",1.54379129978479,4.70504788246741,41.4475174793384,7.25269942972118e-170,5.90212597161918e-169,377.906892294447
"237031_at",1.79667584790912,4.68912533341527,41.4454217814189,7.40500366625639e-170,6.0251708168245e-169,377.886100778185
"210562_at",2.56112322000479,4.54626039243575,41.4392908924416,7.86920232786502e-170,6.40191787176661e-169,377.825272787155
"243499_at",2.11784718201587,4.6147475146797,41.4367778409648,8.06779565450052e-170,6.5625040822049e-169,377.800338033017
"1567255_at",2.1235576029896,4.65437212531471,41.4357033262643,8.15423321031265e-170,6.63182633380201e-169,377.789676346801
"1563396_x_at",3.43104059599999,4.42130570718063,41.4339040573349,8.30105379387952e-170,6.75023006023142e-169,377.771823088462
"206029_at",2.50167294724786,4.55320025433147,41.4309697551038,8.54619314278737e-170,6.94853723547784e-169,377.742706584898
"204736_s_at",2.54249519455017,4.58875426189013,41.4237499568409,9.18065989338983e-170,7.46328339919171e-169,377.67106135844
"1567015_at",1.90345049589576,4.65128453822905,41.4207139997463,9.46134621879808e-170,7.6903185153627e-169,377.640932274797
"244303_at",2.68520112231578,4.52686213176164,41.4200057180685,9.52805631671353e-170,7.74338898251006e-169,377.633903064152
"1561200_at",2.11279570567051,4.60818069547858,41.4165682531096,9.8585672170615e-170,8.01080094368963e-169,377.599787686176
"1566935_at",2.0398176500911,4.62715337372812,41.4151205940542,1.00011716916289e-169,8.12546845574128e-169,377.585419842936
"232786_at",2.10011031669482,4.60977089472998,41.4146514036095,1.00478319576945e-169,8.16216341968721e-169,377.580763127502
"240719_at",2.30663687964755,4.58477363558101,41.4134249657569,1.01708314491798e-169,8.2608509508337e-169,377.568590600924
"208358_s_at",2.13608854439387,4.61651381067784,41.4110416711842,1.04141802334485e-169,8.45724349575205e-169,377.544935609365
"233591_at",2.35182239676458,4.57471286614339,41.4102990298155,1.04911932681131e-169,8.51851825678653e-169,377.537564501376
"237800_at",1.95082130155577,4.66845767473557,41.4097173519647,1.05519121705301e-169,8.56654644520826e-169,377.531790993127
"1560676_at",3.03086237461056,4.47930035178026,41.4089072054459,1.06370667152764e-169,8.63439542986609e-169,377.523749723098
